date,TempMax,TempMin,TempMean,RelHumMax,RelHumMin,RelHumMean
12/27/2013,21.18,11.53,15.469,100.073,62.193,87.883
12/28/2013,20.84,12.21,15.55,99.356,59.884,87.603
12/29/2013,22.3,12.22,16.253,100.071,54.053,84.415
12/30/2013,23.41,10.81,16.145,98.349,43.514,78.466
12/31/2013,23.98,10.96,16.13,98.096,42.611,79.349
1/1/2014,25.46,10.72,17.201,97.693,46.336,78.601
1/2/2014,25.6,12.24,18.155,94.58,50.816,79.6
1/3/2014,23.05,11.37,16.62,97.319,47.405,76.39
1/4/2014,23.05,11.59,15.811,97.972,51.919,82.926
1/5/2014,22.81,11.91,15.826,97.268,56.198,84.283
1/6/2014,21.39,12.35,16.074,99.876,63.876,87.654
1/7/2014,22.84,10.22,16.098,100.072,55.334,84.561
1/8/2014,22.14,9.94,15.023,96.972,39.057,74.944
1/9/2014,22.11,10.5,14.964,99.466,53.65,82.573
1/10/2014,23.14,10.51,16.027,99.267,54.161,82.902
1/11/2014,25.54,14.26,19.076,92.858,48.803,76.106
1/12/2014,24.28,14.36,18.09,93.138,54.626,79.308
1/13/2014,25.85,14.02,18.718,92.973,50.262,76.963
1/14/2014,22.82,13.63,17.058,99.295,58.848,84.247
1/15/2014,19.56,13.25,15.796,99.357,61.416,89.321
1/16/2014,23.57,13.13,15.954,97.17,50.314,86.122
1/17/2014,23.58,12.9,16.839,97.294,54.591,84.875
1/18/2014,27.59,14.65,19.19,93.736,39.525,77.971
1/19/2014,27.47,14.82,20.139,95.586,48.345,77.277
1/20/2014,26.16,13.24,18.342,97.427,44.192,80.137
1/21/2014,25.21,12.76,17.054,98.252,55.282,84.884
1/22/2014,27.75,13.52,18.456,98.222,45.822,82.972
1/23/2014,27.91,13.84,19.633,94.868,47.057,77.79
1/24/2014,27.18,13.72,19.218,94.739,47.836,78.075
1/25/2014,26.31,14,19.513,92.192,45.224,74.896
1/26/2014,24.95,12.95,18.166,93.469,45.594,74.284
1/27/2014,23.59,12.57,17.02,95.069,50.155,78.559
1/28/2014,21.37,11.63,15.507,96.362,59.347,84.079
1/29/2014,25.66,11.68,17.047,99.147,48.582,81.302
1/30/2014,26.29,11.63,18.091,98.886,43.882,78.855
1/31/2014,24.97,13.58,17.738,98.074,50.258,83.358
2/1/2014,25.3,13.2,18.036,97.235,51.797,82.737
2/2/2014,25.93,12.55,17.856,96.475,43.156,77.358
2/3/2014,25.35,11.79,17.015,96.389,46.125,78.095
2/4/2014,24.79,11.94,16.615,98.631,55.712,82.231
2/5/2014,27.17,11.82,18.917,99.018,46.648,80.511
2/6/2014,27.87,14.92,21.151,97.714,39.629,71.986
2/7/2014,28.34,14.69,21.015,98.917,35.189,72.541
2/8/2014,29.29,17.6,22.206,99.065,45.854,78.631
2/9/2014,29.02,18.22,22.573,96.518,48.969,77.225
2/10/2014,27.55,15.87,21.72,93.838,45.914,69.461
2/11/2014,27.05,15.47,21.146,95.116,43.15,67.666
2/12/2014,26.83,13.41,19.545,96.283,33.078,66.869
2/13/2014,27.49,13.36,19.911,91.525,32.404,63.6
2/14/2014,26.39,13.5,20.233,88.58,36.522,64.167
2/15/2014,24.08,16.37,19.39,95.102,51.479,74.441
2/16/2014,18.78,16.6,17.371,100.066,90.283,94.642
2/17/2014,21.12,10.95,17.115,96.726,66.858,86.502
2/18/2014,23.66,12.1,17.53,93.332,41.286,70.927
2/19/2014,26.41,12.93,18.895,94.207,41.183,75.219
2/20/2014,26.92,13.24,18.858,96.475,38.947,76.478
2/21/2014,26.94,12.74,19.395,97.036,39.033,73.658
2/22/2014,27.86,12.91,20.152,96.15,40.623,75.563
2/23/2014,27.79,15,21.075,95.215,45.656,75.72
2/24/2014,28.24,16.99,22.103,94.347,52.946,78.138
2/25/2014,28.32,14.89,21.945,95.218,43.946,72.745
2/26/2014,27.6,15.23,20.708,95.113,42.998,75.832
2/27/2014,28.28,16.84,21.61,92.671,44.627,75.015
2/28/2014,26.45,16.44,20.689,97.677,51.2,78.728
3/1/2014,27.94,17.12,21.762,93.678,47.125,74.733
3/2/2014,26.69,16.33,21.468,100.007,53.571,78.093
3/3/2014,27.77,17.2,21.462,96.645,45.827,77.779
3/4/2014,27.34,17.18,22.089,89.481,42.454,67.322
3/5/2014,28.31,15.21,21.426,99.304,37.087,71.403
3/6/2014,27.99,15.39,21.126,95.88,36.694,72.469
3/7/2014,28.55,14.54,21.192,99.365,35.155,70.934
3/8/2014,28.94,14.7,21.698,95.955,30.042,65.613
3/9/2014,29.04,14.29,21.692,97.323,34.053,66.549
3/10/2014,29.38,14.49,22.703,97.433,33.995,65.344
3/11/2014,30.57,16.48,24.062,98.24,32.02,61.832
3/12/2014,31.61,17.55,25.071,98.82,34.884,65.818
3/13/2014,31.77,20.3,25.22,91.327,43.4,72.357
3/14/2014,31.93,17.39,24.802,95.024,36.749,67.137
3/15/2014,31.43,17.22,24.052,92.961,31.279,63.346
3/16/2014,32.11,17.46,23.919,94.704,33.756,64.833
3/17/2014,32.51,18.51,25.678,96.441,32.618,61.605
3/18/2014,32.91,19.49,26.541,97.386,39.293,66.694
3/19/2014,32.85,22.45,26.538,96.817,41.804,71.225
3/20/2014,32.47,20.25,25.707,90.601,29.2,63.596
3/21/2014,32.08,19.07,25.595,93.286,39.266,66.797
3/22/2014,33.49,19.05,25.85,95.298,33.484,67.701
3/23/2014,30.3,19.23,25.028,99.188,51.862,74.3
3/24/2014,30.88,19.72,24.474,98.167,56.302,82.882
3/25/2014,31.08,19.65,25.544,96.332,54.816,78.03
3/26/2014,32.6,22.16,27.17,97.295,57.672,81.17
3/27/2014,34.44,25.04,28.95,95.801,44.753,76.286
3/28/2014,35.17,25.22,29.174,91.963,36.956,68.264
3/29/2014,35.69,24.38,29.462,89.299,31.485,57.48
3/30/2014,35.77,24.24,29.446,84.375,34.32,59.001
3/31/2014,35.97,24.2,29.551,99.415,30.396,61.954
4/1/2014,34.58,24.22,28.95,99.475,34.084,68.254
4/2/2014,35.42,24.93,29.204,93.251,30.132,66.655
4/3/2014,35.26,23.1,28.632,97.518,41.577,75.383
4/4/2014,30.35,20.98,24.281,96.6,58.524,81.275
4/5/2014,32.61,21.13,27.007,99.362,43.748,75.228
4/6/2014,31.91,24.08,27.062,97.938,61.812,82.115
4/7/2014,33.99,24.91,28.881,94.633,58.964,80.649
4/8/2014,33.96,26.47,29.414,91.498,58.084,77.775
4/9/2014,33.07,24.74,27.965,95.911,60.381,82.192
4/10/2014,33.92,21.92,28.108,98.284,40.723,74.378
4/11/2014,34.89,23.18,28.666,97.342,37.628,73.199
4/12/2014,34.75,21.94,28.459,96.011,35.767,68.831
4/13/2014,34.08,22.68,28.033,88.391,41.138,67.481
4/14/2014,35.39,22.98,28.704,89.769,36.946,68.083
4/15/2014,35.44,23.32,29.29,97.823,38.418,70.236
4/16/2014,35.99,24.49,29.557,95.044,40.074,71.811
4/17/2014,35.43,25.58,29.774,90.792,44.288,71.83
4/18/2014,35.65,25.12,29.927,92.308,44.442,74.544
4/19/2014,35.16,24.84,29.646,96.836,45.831,72.192
4/20/2014,37.51,24.9,31.137,97.883,32.327,63.19
4/21/2014,36.93,24.42,30.761,95.102,28.233,57.642
4/22/2014,37.76,24.57,30.538,95.849,25.841,61.174
4/23/2014,38.36,24.78,30.417,84.491,24.138,59.155
4/24/2014,38.46,26.45,31.714,89.15,27.674,59.079
4/25/2014,36.39,26.23,30.58,96.743,46.792,72.587
4/26/2014,36.48,26.02,29.921,94.409,53.81,78.365
4/27/2014,35.84,24.27,30.354,89.603,58.228,77.049
4/28/2014,34.45,24.57,29.615,96.517,54.623,75.336
4/29/2014,34.6,20.32,28.214,95.227,62.071,80.429
4/30/2014,34.23,21.3,29.513,98.063,58.249,77.558
5/1/2014,33.42,23.42,28.822,94.548,58.956,78.449
5/2/2014,33.73,22.22,28.174,91.774,56.353,76.983
5/3/2014,32.34,21.05,26.372,95.667,60.605,79.45
5/4/2014,33.41,22.26,28.721,91.904,55.906,76.251
5/5/2014,31.53,23.18,26.974,97.706,62.355,82.652
5/6/2014,34.05,24.33,29.645,96.83,52.807,74.252
5/7/2014,33.11,25.54,28.578,91.398,63.309,79.468
5/8/2014,33.15,25.86,29.167,92.072,64.898,80.746
5/9/2014,36.93,28.5,32.06,86.18,55.041,73.322
5/10/2014,34.03,27.83,30.817,85.446,55.583,70.643
5/11/2014,30.79,26.38,27.96,94.081,66.009,82.812
5/12/2014,34.12,26.37,30.367,93.192,63.48,78.178
5/13/2014,36.06,27.37,30.843,92.844,57.155,76.799
5/14/2014,36.38,27.34,30.755,94.344,47.472,75.045
5/15/2014,36.28,26.41,29.538,95.724,48.807,79.501
5/16/2014,36.44,26.38,31.104,94.727,42.655,73.617
5/17/2014,35.22,27.3,30.746,94.945,58.262,77.149
5/18/2014,35.74,27.74,31.268,93.41,56.646,75.286
5/19/2014,35.5,28.02,31.649,92.869,56.143,73.82
5/20/2014,36.04,27.8,31.625,90.858,51.152,71.441
5/21/2014,36.51,27.27,31.345,94.275,49.721,71.917
5/22/2014,36.36,27.46,31.39,95.284,50.192,73.955
5/23/2014,36.68,28,32.121,92.324,47.374,71.764
5/24/2014,33.69,25.28,28.723,94.859,57.554,80.048
5/25/2014,32.36,24.92,27.601,96.326,62.454,84.422
5/26/2014,33.3,26.33,29.076,96.11,60.055,81.574
5/27/2014,31.75,26.45,28.527,94.812,69.652,84.307
5/28/2014,30.1,25.85,27.957,96.102,75.624,86.819
5/29/2014,34.22,25.97,29.596,97.316,62.315,81.844
5/30/2014,31.61,26.68,28.974,95.211,71.588,84.077
5/31/2014,31.77,24.57,27.33,95.232,69.692,86.91
6/1/2014,30.61,24.75,27.243,95.051,69.527,86.544
6/2/2014,32.15,25.55,28.472,95.64,68.979,85.29
6/3/2014,31.63,26.74,28.707,96.293,72.914,86.589
6/4/2014,33.58,27.14,29.978,96.187,66.095,83.163
6/5/2014,34.82,28.07,31.342,95.018,59.993,78.217
6/6/2014,34.99,28.07,31.352,94.298,56.811,76.296
6/7/2014,34.46,27.43,30.87,93.285,60.306,76.592
6/8/2014,35.26,28.17,31.287,90.611,57.585,74.975
6/9/2014,33.84,27.58,30.79,91.98,68.676,80.7
6/10/2014,33.9,28.12,30.354,94.635,71.936,83.289
6/11/2014,33.72,27.13,29.26,95.449,68.572,83.506
6/12/2014,35.82,27.76,31.718,92.479,61.347,79.47
6/13/2014,34.84,26.83,30.137,94.327,59.538,80.974
6/14/2014,35.62,26.53,30.91,96.177,62.064,80.71
6/15/2014,33.96,26.07,29.94,97.598,67.5,83.439
6/16/2014,34.63,27.63,30.081,93.961,64.005,82.418
6/17/2014,33.76,27,29.932,96.292,67.147,83.959
6/18/2014,33.08,26.88,29.112,95.215,67.695,86.315
6/19/2014,30.88,26.36,28.186,96,80.231,89.227
6/20/2014,29.55,26.26,27.46,96.854,83.351,92.092
6/21/2014,28.03,26.39,27.01,95.944,87.889,92.686
6/22/2014,27.51,26.11,26.72,97.889,92.003,95.053
6/23/2014,27.71,25.3,26.322,99.994,88.355,94.267
6/24/2014,29.01,26.02,27.304,94.652,79.863,89.115
6/25/2014,33.1,27.07,29.731,93.61,71.757,83.791
6/26/2014,30.46,26.89,28.618,94.208,75.632,86.799
6/27/2014,29.64,26.4,27.986,94.026,82.513,89.26
6/28/2014,31.57,27.53,29.155,92.961,71.793,84.611
6/29/2014,30.86,26.63,27.924,96.628,79.947,90.461
6/30/2014,30.11,26.74,28.39,94.825,78.966,88.275
7/1/2014,31.78,27.21,28.875,92.674,72.242,84.299
7/2/2014,32.26,26.94,28.903,93.018,66.667,84.326
7/3/2014,29.23,26.85,27.887,96.07,84.614,90.358
7/4/2014,31.08,26.28,27.945,94.817,75.767,89.27
7/5/2014,29.18,26.5,27.321,95.106,84.302,91.471
7/6/2014,33.14,27.58,29.567,94.021,72.05,85.692
7/7/2014,33.66,28.29,30.56,92.176,68.682,79.851
7/8/2014,32.96,28.14,29.825,93.475,70.107,83.654
7/9/2014,33.92,28.19,30.415,94.968,64.697,82.184
7/10/2014,33.84,27.61,30.817,96.356,68.471,81.615
7/11/2014,33.17,28.22,30.508,93.258,65.705,81.048
7/12/2014,34.94,28.58,31.296,89.997,59.348,76.308
7/13/2014,34.57,27.78,30.73,93.3,65.32,78.755
7/14/2014,32.68,27.79,29.743,90.075,70.579,81.451
7/15/2014,31.12,27.21,28.938,93.222,73.982,84.261
7/16/2014,29.55,26.41,27.985,94.814,83.719,89.446
7/17/2014,32.02,26.93,28.998,94.881,72.25,84.594
7/18/2014,32.74,27.28,29.722,93.943,70.563,83.556
7/19/2014,32.3,27.75,29.88,90.749,71.667,80.541
7/20/2014,32.2,26.61,29.13,93.369,68.621,81.977
7/21/2014,28.91,25.85,27.256,95.65,81.564,88.875
7/22/2014,29.66,26.05,27.734,94.035,79.706,88.692
7/23/2014,30.47,26.5,28.421,93.755,75.633,85.023
7/24/2014,31.55,26.8,28.944,92.437,70.806,82.841
7/25/2014,33.32,27.28,30.021,95.176,66.875,80.775
7/26/2014,33.88,27.39,30.489,93.095,64.195,79.112
7/27/2014,31.82,26.39,29.1,95.035,70.739,82.345
7/28/2014,31.3,26.36,28.756,95.373,70.274,82.364
7/29/2014,31.83,27.1,29.422,89.483,70.366,80.128
7/30/2014,32.42,27.41,29.818,90.195,66.5,78.885
7/31/2014,33.51,27.48,29.76,94.782,65.693,82.221
8/1/2014,33.26,27.58,30.072,94.121,68.782,81.711
8/2/2014,34.63,27.34,30.422,92.159,65.677,78.831
8/3/2014,31.13,26.42,28.705,96.682,71.211,83.062
8/4/2014,30.35,26.66,28.061,95.211,78.578,87.557
8/5/2014,30.8,26.74,28.465,95.438,77.629,87.171
8/6/2014,32.62,27.04,29.205,97.09,68.86,85.242
8/7/2014,32.93,27.03,29.234,96.746,66.44,84.763
8/8/2014,33.75,26.83,29.815,96.29,63.791,80.365
8/9/2014,32.25,26.97,29.249,91.32,66.983,81.798
8/10/2014,32.22,27.05,29.048,95.669,69.073,83.598
8/11/2014,32.74,26.82,29.291,94.501,68.436,83.424
8/12/2014,31.9,27.14,29.104,94.555,74.556,85.804
8/13/2014,29.3,26.65,27.69,95.775,87.831,91.888
8/14/2014,28.43,26.46,27.22,95.828,89.197,92.529
8/15/2014,29.23,25.8,26.924,96.56,82.828,92.712
8/16/2014,30.05,25.53,27.463,96.961,80.244,90.553
8/17/2014,29.69,25.9,27.772,96.283,83.279,90.132
8/18/2014,31.78,26.25,28.725,97.025,72.895,85.303
8/19/2014,32.93,26.14,28.083,96.621,66.204,88.474
8/20/2014,31.57,26.05,28.634,96.505,75.039,88.201
8/21/2014,33,26.83,29.265,96.518,66.61,84.137
8/22/2014,31.39,26.96,28.529,95.724,79.451,88.783
8/23/2014,30.77,26.89,28.641,94.431,77.888,86.667
8/24/2014,31.59,26.71,28.513,94.712,73.037,86.348
8/25/2014,31.35,25.94,28.263,95.364,72.558,86.119
8/26/2014,32.39,26.39,28.944,96.853,67.288,83.712
8/27/2014,33.81,26.84,29.157,96.915,62.57,86.082
8/28/2014,30.86,26.5,28.34,97.086,71.811,87.816
8/29/2014,34.16,26.77,30.085,95.664,60.349,80.039
8/30/2014,32.85,25.68,28.957,95.529,71.034,84.203
8/31/2014,30.73,25.81,27.926,94.795,71.995,84.414
9/1/2014,31.63,26.13,28.443,94.691,67.95,82.736
9/2/2014,32.36,26.03,28.808,96.964,68.854,82.735
9/3/2014,33.1,26.33,29.723,96.623,60.335,79.223
9/4/2014,32.42,26.72,29.149,94.824,65.325,82.159
9/5/2014,32.21,26.63,28.795,90.484,67.574,81.721
9/6/2014,33.21,26.59,29.471,89.848,59.82,77.412
9/7/2014,32.28,26.19,28.935,94.02,64.255,81.272
9/8/2014,32.08,26.22,28.767,94.316,68.947,84.342
9/9/2014,32.18,26.6,28.967,96.171,71.01,84.275
9/10/2014,32.66,26.58,29.336,96.855,64.484,81.104
9/11/2014,32.54,26.61,29.214,96.913,62.998,82.382
9/12/2014,32.94,26.38,29.448,94.875,63.183,81.41
9/13/2014,32.99,26.59,29.515,94.932,64.853,81.734
9/14/2014,32.41,26.52,29.417,97.03,67.442,83.821
9/15/2014,32.55,26.58,28.829,95.894,64.156,84.082
9/16/2014,33.7,27.31,30.406,95.225,60.483,77.885
9/17/2014,34.56,27.39,30.83,97.38,59.961,79.001
9/18/2014,33.03,26.76,29.523,96.42,69.055,84.962
9/19/2014,30.16,25.67,27.472,98.586,76.58,89.4
9/20/2014,27.84,25.82,26.701,96.445,87.377,92.78
9/21/2014,29.37,25.77,27.415,94.907,81.331,89.48
9/22/2014,29.13,25.67,26.927,99.703,81.556,91.562
9/23/2014,29.66,25.88,27.446,98.178,77.333,90.146
9/24/2014,31.7,25.81,27.717,94.868,68.165,87.673
9/25/2014,31.62,25.68,27.368,94.678,72.231,87.674
9/26/2014,30.96,26.07,27.646,95.882,69.341,87.258
9/27/2014,33.31,25.95,28.95,97.54,63.268,84.138
9/28/2014,33.71,26.06,29.431,97.368,56.824,81.351
9/29/2014,33.12,26.38,29.172,94.815,62.125,83.028
9/30/2014,33.03,25.58,29.117,97.48,58.645,80.817
10/1/2014,34.13,27.18,30.117,94.394,62.12,79.154
10/2/2014,33.37,26.18,29.399,98.121,56.394,79.502
10/3/2014,33.19,26.64,29.305,95.613,62.282,81.735
10/4/2014,33.03,25.83,28.899,96.502,62.342,82.921
10/5/2014,34.46,25.94,29.743,95.99,53.942,78.575
10/6/2014,34.27,25.44,29.677,95.374,57.733,80.294
10/7/2014,33.4,25.62,28.611,94.849,60.472,81.838
10/8/2014,33.84,25.98,29.081,97.485,56.028,81.662
10/9/2014,34.57,26.03,30.352,95.788,57.303,78.079
10/10/2014,33.63,26.01,29.586,95.281,61.619,81.416
10/11/2014,30.52,25.13,27.503,96.089,77.222,88.207
10/12/2014,30.39,25.29,27.345,96.956,71.596,86.777
10/13/2014,32.19,25.64,27.976,96.729,68.742,87.039
10/14/2014,30.66,25.05,27.676,96.672,72.026,87.659
10/15/2014,32,25.57,28.519,94.92,67.739,84.592
10/16/2014,31.88,24.94,28.365,94.708,75.085,85.466
10/17/2014,31.68,22.12,26.947,97.806,52.862,79.537
10/18/2014,29.89,22.11,25.775,94.397,55.189,79.332
10/19/2014,31.3,20.25,25.56,96.717,48.702,78.301
10/20/2014,31.23,20.82,25.889,95.859,52.25,79.698
10/21/2014,31.63,22.97,27.008,92.828,52.312,76.738
10/22/2014,32.05,21.2,26.193,95.009,50.6,77.855
10/23/2014,31.76,21.38,25.798,93.188,51.481,79.077
10/24/2014,31.65,21.41,25.623,95.856,50.44,79.54
10/25/2014,32.01,21.85,26.55,94.789,50.119,78.82
10/26/2014,29.69,22.66,25.846,90.308,65.73,79.262
10/27/2014,26.4,21.89,23.797,95.204,71.037,84.25
10/28/2014,26.59,20.39,23.081,97.912,68.356,88.527
10/29/2014,29.24,19.68,23.988,98.331,57.668,83.242
10/30/2014,30.77,19.33,24.458,96.145,52.83,81
10/31/2014,31.31,19.86,24.639,95.039,45.355,78.328
11/1/2014,31.29,20.06,25.025,97.908,50.705,80.014
11/2/2014,31.24,20.96,25.601,97.919,51.931,78.868
11/3/2014,31.57,21.54,25.909,98.886,54.398,81.273
11/4/2014,31.42,21.13,25.943,95.536,54.196,78.315
11/5/2014,31.33,21.34,25.54,94.098,51.188,79.637
11/6/2014,32.13,22.01,26.264,95.97,50.418,76.99
11/7/2014,33.14,22.65,27.545,93.098,50.7,76.019
11/8/2014,32.36,25.2,28.113,94.382,62.23,82.381
11/9/2014,31.06,22.85,26.829,97.931,70.316,88.119
11/10/2014,31.56,18.73,24.925,98.694,48.891,81.269
11/11/2014,30.31,19.45,24.855,96.317,47.589,76.861
11/12/2014,30.47,20.73,25.363,90.629,52.352,75.919
11/13/2014,30.11,17.19,23.815,97.627,48.363,77.528
11/14/2014,29.69,16.67,22.106,97.436,39.111,77.004
11/15/2014,28.71,16.2,21.677,94.243,38.516,72.666
11/16/2014,27.84,16.67,22.117,97.591,49.555,78.248
11/17/2014,29.22,18.8,23.113,99.375,50.667,79.814
11/18/2014,29.27,18.4,23.036,97.659,54.649,82.602
11/19/2014,29.28,19.03,22.981,95.238,51.02,80.204
11/20/2014,28.92,17.99,22.795,98.441,48.757,77.402
11/21/2014,28.96,16.17,21.849,97.338,49.482,81.533
11/22/2014,28.55,15.89,20.641,96.375,43.454,79.048
11/23/2014,28.33,14.43,20.414,97.86,42.838,78.203
11/24/2014,27.87,13.92,19.791,97.252,41.132,77.922
11/25/2014,27.44,15.27,19.968,98.738,45.532,80.968
11/26/2014,26.78,15.78,20.215,98.803,50.602,80.345
11/27/2014,27.04,15.82,20.154,98.173,48.961,80.183
11/28/2014,27.18,15.27,19.592,98.248,48.703,83.223
11/29/2014,27.61,14.73,19.72,98.726,46.486,82.632
11/30/2014,26.96,15.86,20.377,97.617,50.455,82.14
12/1/2014,27.39,16.33,20.512,98.176,51.345,84.29
12/2/2014,27.45,16.93,21.074,96.22,52.847,82.298
12/3/2014,27.32,17.07,20.932,97.637,53.981,83.738
12/4/2014,28.03,17.06,21.74,97.391,53.382,81.692
12/5/2014,28.53,17.1,21.507,98.319,50.372,82.184
12/6/2014,27.55,17.67,21.518,98.377,56.278,84.051
12/7/2014,25.23,15.67,19.774,98.357,59.253,85.938
12/8/2014,23.96,15.85,18.613,97.487,63.642,83.909
12/9/2014,24.59,15.05,18.658,98.351,57.845,84.565
12/10/2014,24.56,14.89,17.916,100.071,58.582,88.635
12/11/2014,22.27,14.08,16.958,97.845,66.113,89.443
12/12/2014,21.49,14.2,16.862,99.556,64.562,87.86
12/13/2014,22.13,14.39,17.96,99.299,68.231,89.393
12/14/2014,25.56,17.06,20.238,97.377,59.907,87.067
12/15/2014,26.48,15.34,20.177,97.984,58.81,83.459
12/16/2014,27.9,16,20.555,95.077,46.844,80.851
12/17/2014,24.01,12.48,17.657,95.19,56.859,81.526
12/18/2014,23.32,12.85,16.835,98.147,55.203,85.731
12/19/2014,26.31,12.7,18.217,98.315,49.483,83.048
12/20/2014,26.18,12.48,17.788,96.916,44.983,81.95
12/21/2014,25.28,12.92,18.47,97.169,48.449,80.345
12/22/2014,25.85,11.95,17.75,98.369,45.157,81.541
12/23/2014,25.65,11.47,17.485,99.145,44.896,80.82
12/24/2014,26.02,12.53,17.907,98.377,45.977,80.513
12/25/2014,25.25,13.01,17.44,97.998,48.127,83.598
12/26/2014,21.74,12.48,15.33,99.549,60.764,90.048
12/27/2014,20.48,12.75,15.19,97.492,65.057,88.904
12/28/2014,22.77,11.51,16.103,98.165,59.872,87.471
12/29/2014,23.3,11.68,15.821,96.683,51.376,84.869
12/30/2014,24.23,12.62,18.355,96.182,49.249,81.664
12/31/2014,22.92,17.11,19.067,93.855,65.953,84.628
1/1/2015,25.13,17.8,21.401,94.684,69.275,86.555
1/2/2015,28.89,20.38,23.581,95.042,52.777,76.938
1/3/2015,27.72,19.75,23.423,96.334,60.964,81.701
1/4/2015,25.11,17.31,21.978,93.761,73.49,84.86
1/5/2015,23.61,12.73,18.488,97.418,57.202,82.285
1/6/2015,23.2,11.87,17.075,98.368,49.69,80.218
1/7/2015,22.86,10.98,16.146,98.811,55.375,83.161
1/8/2015,22.93,12.03,16.976,98.831,50.276,79.423
1/9/2015,22.94,13.05,16.991,98.073,54.946,85.077
1/10/2015,23.76,11.8,16.41,96.623,47.882,81.318
1/11/2015,21.71,11.7,15.203,97.457,51.226,82.745
1/12/2015,23.91,11.77,16.27,98.756,55.172,84.994
1/13/2015,24.67,12.46,17.364,97.298,54.233,85.41
1/14/2015,26.46,12.74,18.641,98.187,42.767,76.638
1/15/2015,27.54,13.38,19.086,97.432,38.74,75.245
1/16/2015,26.93,14.23,20.452,92.461,45.305,74.112
1/17/2015,21.68,13.03,17.3,96.976,72.678,87.785
1/18/2015,19.66,12.97,15.328,95.305,69.565,87.906
1/19/2015,19.02,13.1,14.94,94.546,69.44,88.567
1/20/2015,21.31,12.03,15.654,96.95,62.587,86.259
1/21/2015,23.47,12.61,16.638,98.185,59.994,86.328
1/22/2015,26.04,12.76,18.31,96.865,54.541,81.614
1/23/2015,26.37,12.6,18.34,95.506,44.423,79.693
1/24/2015,26.64,12.96,18.66,93.222,41.085,76.4
1/25/2015,26,11.6,18.021,96.169,42.332,77.673
1/26/2015,25.14,13.1,17.899,95.466,41.263,75.256
1/27/2015,26.32,13.72,18.825,96.363,47.76,78.579
1/28/2015,26.4,14.96,19.346,94.436,49.47,79.354
1/29/2015,26.43,16.13,20.05,93.699,47.79,75.89
1/30/2015,22.75,10.2,17.521,96.897,63.721,82.104
1/31/2015,22.47,9.91,15.515,95.593,46.589,77.741
2/1/2015,23.12,10.67,15.972,96.525,40.419,75.641
2/2/2015,25.97,11.54,17.527,98.101,38.298,75.168
2/3/2015,28.12,12.37,18.792,96.321,35.314,75.409
2/4/2015,28.73,14.57,20.755,94.528,35.252,69.35
2/5/2015,27.89,14.85,20.524,90.61,41.812,72.131
2/6/2015,25.61,11.82,18.153,97.33,44.472,73.272
2/7/2015,24.69,12.45,17.545,97.697,48.039,80.835
2/8/2015,26.22,13.3,18.94,95.972,46.421,78.221
2/9/2015,26.98,14.27,19.828,94.799,46.416,77.369
2/10/2015,26.88,14.35,19.961,97.407,46.781,77.687
2/11/2015,27.04,12.08,18.938,95.804,32.387,71.888
2/12/2015,26.39,13.69,18.759,94.512,32.357,69.738
2/13/2015,26.35,14.98,19.834,96.648,36.501,71.283
2/14/2015,27.22,16.4,20.865,90.885,42.008,69.246
2/15/2015,26.2,15.46,20.468,91.841,51.663,73.426
2/16/2015,28.31,14.4,20.652,95.33,41.38,72.613
2/17/2015,28.84,15.37,21.668,94.836,41,72.869
2/18/2015,29.35,18.59,23.101,93.029,50.116,75.599
2/19/2015,26.45,16.97,20.614,96.452,55.201,81.932
2/20/2015,28.48,17.62,22.343,97.818,57.138,80.833
2/21/2015,29.3,18.92,23.581,93.897,50.217,76.93
2/22/2015,29.1,19.37,23.372,93.17,54.302,78.118
2/23/2015,31.16,20.07,24.56,94.446,46.701,77.338
2/24/2015,30.82,20.55,24.475,93.701,47.646,76.088
2/25/2015,30.8,21.53,26.111,97.981,53.448,74.379
2/26/2015,32.18,20.52,26.235,95.926,46.648,75.009
2/27/2015,31.89,21.38,26.076,94.208,48.703,74.859
2/28/2015,31.6,21.33,26.418,96.427,49.297,73.291
3/1/2015,32.2,20.99,26.159,97.738,49.818,79.924
3/2/2015,32.32,20.19,26.003,95.667,47.092,69.047
3/3/2015,30.84,21.89,25.378,89.204,41.894,67.331
3/4/2015,24.53,19.06,21.852,95.239,70.683,84.741
3/5/2015,28.15,14.86,22.387,85.282,45.489,66.241
3/6/2015,28.16,15.34,21.435,86.574,36.2,63.993
3/7/2015,28.66,16.75,22.89,89.484,35.936,62.578
3/8/2015,30.19,17.05,23.548,85.013,37.855,62.149
3/9/2015,31.38,18.32,24.445,91.277,38.041,65.313
3/10/2015,32.75,17.61,25.113,80.747,26.852,57.037
3/11/2015,31.34,15.76,23.921,79.335,27.725,53.088
3/12/2015,31.63,18,23.92,86.438,29.28,57.157
3/13/2015,31.59,20.16,25.176,90.775,34.503,61.32
3/14/2015,33.87,21.46,26.865,88.676,30.713,60.816
3/15/2015,33.98,21.76,27.314,86.591,35.198,57.471
3/16/2015,30.85,21.16,25.936,86.275,37.866,61.76
3/17/2015,32.8,22.08,26.583,92.731,44.128,67.709
3/18/2015,31.74,19.2,25.555,98.021,35.237,68.15
3/19/2015,31.77,16.58,24.703,95.387,33.249,61.475
3/20/2015,31.81,17.55,24.542,84.684,28.377,55.973
3/21/2015,32.67,17.63,25.243,90.47,34.527,60.448
3/22/2015,33.44,18.73,25.602,88.183,30.856,60.708
